14076,1647457871.001736,1,2,5477395190,0,28660669,9212559058,1700704,0,847815,0,0,0
14077,1647457871.001759,2,2,5318960687,0,40208017,9372463724,2223099,0,797567,0,0,0
14078,1647457871.001888,3,2,4894742393,0,173495238,9648274121,4067677,0,978798,0,0,0
14079,1647457871.002094,4,2,5305933750,0,41831810,9369609909,2275571,0,1050913,0,0,0
14080,1647457872.001415,4,2,5305933752,0,41831814,9369617078,2275587,0,1050913,0,0,0
14081,1647457872.001913,2,2,5318960687,0,40208017,9372470923,2223099,0,797567,0,0,0
14082,1647457872.001956,1,2,5477395190,0,28660669,9212566257,1700704,0,847816,0,0,0
14083,1647457872.00208,3,2,4894742393,0,173495238,9648281320,4067677,0,978798,0,0,0
14084,1647457873.001301,3,2,4894742393,0,173495238,9648288512,4067677,0,978798,0,0,0
14085,1647457873.0016232,4,2,5305933764,0,41831824,9369624251,2275589,0,1050913,0,0,0
14086,1647457873.0020611,2,2,5318960687,0,40208018,9372478122,2223099,0,797568,0,0,0
14087,1647457873.0021498,1,2,5477395191,0,28660669,9212573456,1700704,0,847816,0,0,0
14088,1647457874.0012128,2,2,5318960688,0,40208018,9372485314,2223099,0,797568,0,0,0
14089,1647457874.0014532,1,2,5477395191,0,28660670,9212580647,1700704,0,847816,0,0,0
14090,1647457874.0016189,3,2,4894742393,0,173495238,9648295711,4067677,0,978798,0,0,0
14091,1647457874.001813,4,2,5305933773,0,41831830,9369631433,2275589,0,1050913,0,0,0
14092,1647457875.001384,2,2,5318960688,0,40208018,9372492512,2223099,0,797568,0,0,0
14093,1647457875.0016131,1,2,5477395191,0,28660670,9212587847,1700704,0,847817,0,0,0
14094,1647457875.001866,3,2,4894742393,0,173495239,9648302911,4067677,0,978799,0,0,0
14095,1647457875.002031,4,2,5305933777,0,41831834,9369638621,2275589,0,1050914,0,0,0
14096,1647457876.0013812,4,2,5305933783,0,41831840,9369645801,2275589,0,1050915,0,0,0
14097,1647457876.001566,2,2,5318960688,0,40208019,9372499711,2223099,0,797568,0,0,0
14098,1647457876.00175,1,2,5477395191,0,28660670,9212595045,1700704,0,847817,0,0,0
14099,1647457876.002065,3,2,4894742393,0,173495239,9648310110,4067677,0,978799,0,0,0
14100,1647457877.001416,3,2,4894742393,0,173495239,9648317302,4067677,0,978800,0,0,0
14101,1647457877.001596,4,2,5305933793,0,41831846,9369652982,2275589,0,1050915,0,0,0
14102,1647457877.001703,2,2,5318960688,0,40208019,9372506910,2223099,0,797568,0,0,0
14103,1647457877.001943,1,2,5477395191,0,28660670,9212602244,1700704,0,847817,0,0,0
14104,1647457878.0016341,3,2,4894742393,0,173495239,9648324502,4067677,0,978800,0,0,0
14105,1647457878.001802,4,2,5305933805,0,41831854,9369660156,2275589,0,1050916,0,0,0
14106,1647457878.001892,2,2,5318960688,0,40208020,9372514109,2223099,0,797569,0,0,0
14107,1647457878.002114,1,2,5477395192,0,28660671,9212609443,1700704,0,847818,0,0,0
14108,1647457879.001303,1,2,5477395192,0,28660671,9212616635,1700704,0,847818,0,0,0
14109,1647457879.001838,3,2,4894742393,0,173495239,9648331702,4067677,0,978800,0,0,0
14110,1647457879.0019698,4,2,5305933812,0,41831861,9369667340,2275589,0,1050916,0,0,0
14111,1647457879.002086,2,2,5318960688,0,40208020,9372521308,2223099,0,797569,0,0,0
14112,1647457880.0012422,2,2,5318960688,0,40208020,9372528500,2223099,0,797569,0,0,0
14113,1647457880.0015192,1,2,5477395192,0,28660671,9212623834,1700704,0,847818,0,0,0
14114,1647457880.002012,3,2,4894742394,0,173495240,9648338901,4067677,0,978801,0,0,0
14115,1647457880.002155,4,2,5305933826,0,41831870,9369674510,2275589,0,1050917,0,0,0
14116,1647457881.001416,3,2,4894742394,0,173495240,9648346093,4067677,0,978801,0,0,0
14117,1647457881.001477,2,2,5318960688,0,40208021,9372535699,2223099,0,797569,0,0,0
14118,1647457881.0015612,4,2,5305933836,0,41831876,9369681682,2275589,0,1050918,0,0,0
14119,1647457881.001748,1,2,5477395192,0,28660671,9212631033,1700704,0,847819,0,0,0
14120,1647457882.001712,3,2,4894742394,0,173495240,9648353294,4067677,0,978801,0,0,0
14121,1647457882.001732,4,2,5305933847,0,41831884,9369688860,2275589,0,1050918,0,0,0
14122,1647457882.0017972,2,2,5318960689,0,40208021,9372542899,2223099,0,797569,0,0,0
14123,1647457882.001954,1,2,5477395192,0,28660671,9212638232,1700704,0,847819,0,0,0
14124,1647457883.001947,3,2,4894742394,0,173495241,9648360494,4067677,0,978802,0,0,0
14125,1647457883.0019588,4,2,5305933855,0,41831892,9369696040,2275589,0,1050919,0,0,0
14126,1647457883.001962,2,2,5318960689,0,40208021,9372550099,2223099,0,797569,0,0,0
14127,1647457883.002112,1,2,5477395193,0,28660672,9212645431,1700704,0,847819,0,0,0
14128,1647457884.001415,1,2,5477395193,0,28660672,9212652624,1700704,0,847819,0,0,0
14129,1647457884.0021482,2,2,5318960689,0,40208022,9372557298,2223099,0,797570,0,0,0
14130,1647457884.002155,3,2,4894742394,0,173495241,9648367693,4067677,0,978802,0,0,0
14131,1647457884.0021582,4,2,5305933866,0,41831901,9369703215,2275589,0,1050920,0,0,0
14132,1647457885.001327,2,2,5318960689,0,40208022,9372564490,2223099,0,797570,0,0,0
14133,1647457885.00136,3,2,4894742395,0,173495241,9648374884,4067677,0,978802,0,0,0
14134,1647457885.0014741,4,2,5305933879,0,41831911,9369710379,2275589,0,1050920,0,0,0
14135,1647457885.0016892,1,2,5477395193,0,28660672,9212659824,1700704,0,847819,0,0,0
14136,1647457886.00158,3,2,4894742395,0,173495241,9648382084,4067677,0,978802,0,0,0
14137,1647457886.001664,4,2,5305933901,0,41831924,9369717541,2275590,0,1050921,0,0,0
14138,1647457886.001664,2,2,5318960689,0,40208023,9372571690,2223099,0,797570,0,0,0
14139,1647457886.001833,1,2,5477395193,0,28660673,9212667023,1700704,0,847819,0,0,0
14140,1647457887.001806,2,2,5318960689,0,40208023,9372578891,2223099,0,797570,0,0,0
14141,1647457887.001903,4,2,5305933910,0,41831929,9369724726,2275590,0,1050921,0,0,0
14142,1647457887.001906,3,2,4894742396,0,173495242,9648389284,4067677,0,978802,0,0,0
14143,1647457887.002059,1,2,5477395193,0,28660673,9212674223,1700704,0,847819,0,0,0
14144,1647457888.001368,1,2,5477395193,0,28660673,9212681416,1700704,0,847820,0,0,0
14145,1647457888.00201,2,2,5318960689,0,40208023,9372586091,2223099,0,797570,0,0,0
14146,1647457888.0021062,4,2,5305933928,0,41831940,9369731893,2275590,0,1050922,0,0,0
14147,1647457888.0021088,3,2,4894742396,0,173495242,9648396485,4067677,0,978802,0,0,0
14148,1647457889.0011468,2,2,5318960690,0,40208023,9372593283,2223099,0,797570,0,0,0
14149,1647457889.001452,4,2,5305933938,0,41831945,9369739069,2275590,0,1050922,0,0,0
14150,1647457889.001456,3,2,4894742396,0,173495242,9648403677,4067677,0,978803,0,0,0
14151,1647457889.0016909,1,2,5477395193,0,28660673,9212688616,1700704,0,847820,0,0,0
14152,1647457890.001324,2,2,5318960690,0,40208023,9372600482,2223099,0,797571,0,0,0
14153,1647457890.001621,4,2,5305933955,0,41831953,9369746245,2275590,0,1050922,0,0,0
14154,1647457890.001688,3,2,4894742396,0,173495243,9648410878,4067677,0,978803,0,0,0
14155,1647457890.0018618,1,2,5477395194,0,28660673,9212695816,1700704,0,847820,0,0,0
14156,1647457891.001602,2,2,5318960690,0,40208024,9372607683,2223099,0,797571,0,0,0
14157,1647457891.0019279,4,2,5305933975,0,41831963,9369753411,2275590,0,1050923,0,0,0
14158,1647457891.002062,3,2,4894742396,0,173495243,9648418079,4067677,0,978803,0,0,0
14159,1647457891.0021398,1,2,5477395194,0,28660674,9212703017,1700704,0,847820,0,0,0
14160,1647457892.001276,1,2,5477395194,0,28660674,9212710209,1700704,0,847821,0,0,0
14161,1647457892.001399,3,2,4894742396,0,173495243,9648425272,4067677,0,978803,0,0,0
14162,1647457892.001764,2,2,5318960691,0,40208024,9372614882,2223099,0,797571,0,0,0
14163,1647457892.002136,4,2,5305933983,0,41831970,9369760593,2275590,0,1050923,0,0,0
14164,1647457893.001359,4,2,5305933992,0,41831976,9369767769,2275590,0,1050923,0,0,0
14165,1647457893.001457,1,2,5477395194,0,28660675,9212717408,1700704,0,847821,0,0,0
14166,1647457893.001594,3,2,4894742396,0,173495243,9648432472,4067677,0,978803,0,0,0
14167,1647457893.001935,2,2,5318960691,0,40208024,9372622082,2223099,0,797571,0,0,0
14168,1647457894.001585,4,2,5305934001,0,41831982,9369774948,2275590,0,1050924,0,0,0
14169,1647457894.001729,1,2,5477395194,0,28660675,9212724607,1700704,0,847821,0,0,0
14170,1647457894.001796,3,2,4894742397,0,173495243,9648439671,4067677,0,978803,0,0,0
14171,1647457894.002184,2,2,5318960691,0,40208025,9372629281,2223099,0,797571,0,0,0
14172,1647457895.0014179,2,2,5318960691,0,40208025,9372636474,2223099,0,797572,0,0,0
14173,1647457895.0017412,4,2,5305934023,0,41831996,9369782110,2275590,0,1050924,0,0,0
14174,1647457895.0019252,1,2,5477395195,0,28660675,9212731807,1700704,0,847821,0,0,0
14175,1647457895.0020201,3,2,4894742397,0,173495244,9648446871,4067677,0,978803,0,0,0
14176,1647457896.0012312,3,2,4894742397,0,173495244,9648454064,4067677,0,978803,0,0,0
14177,1647457896.001611,2,2,5318960691,0,40208025,9372643674,2223099,0,797572,0,0,0
14178,1647457896.0019178,4,2,5305934030,0,41832001,9369789281,2275605,0,1050925,0,0,0
14179,1647457896.002075,1,2,5477395195,0,28660675,9212739007,1700704,0,847821,0,0,0
14180,1647457897.0012648,1,2,5477395195,0,28660676,9212746199,1700704,0,847821,0,0,0
14181,1647457897.0014331,3,2,4894742397,0,173495244,9648461264,4067677,0,978803,0,0,0
14182,1647457897.001809,2,2,5318960691,0,40208026,9372650873,2223099,0,797572,0,0,0
14183,1647457897.002111,4,2,5305934033,0,41832009,9369796392,2275678,0,1050925,0,0,0
14184,1647457898.001367,4,2,5305934037,0,41832014,9369803536,2275713,0,1050926,0,0,0
14185,1647457898.0014431,1,2,5477395195,0,28660676,9212753398,1700704,0,847821,0,0,0
14186,1647457898.0016608,3,2,4894742397,0,173495244,9648468464,4067677,0,978804,0,0,0
14187,1647457898.001992,2,2,5318960692,0,40208026,9372658073,2223099,0,797572,0,0,0
14188,1647457899.0015411,4,2,5305934038,0,41832015,9369810662,2275784,0,1050926,0,0,0
14189,1647457899.001614,1,2,5477395195,0,28660676,9212760597,1700704,0,847822,0,0,0
14190,1647457899.0018728,3,2,4894742397,0,173495245,9648475663,4067677,0,978804,0,0,0
14191,1647457899.002326,2,2,5318960692,0,40208026,9372665272,2223099,0,797572,0,0,0
14192,1647457900.001508,2,2,5318960692,0,40208027,9372672465,2223099,0,797572,0,0,0
14193,1647457900.001704,4,2,5305934039,0,41832019,9369817787,2275851,0,1050927,0,0,0
14194,1647457900.001943,1,2,5477395196,0,28660676,9212767797,1700704,0,847822,0,0,0
14195,1647457900.002062,3,2,4894742398,0,173495245,9648482863,4067677,0,978804,0,0,0
14196,1647457901.0014012,1,2,5477395196,0,28660677,9212774991,1700704,0,847822,0,0,0
14197,1647457901.0015411,3,2,4894742398,0,173495245,9648490056,4067677,0,978804,0,0,0
14198,1647457901.001864,2,2,5318960692,0,40208027,9372679665,2223099,0,797572,0,0,0
14199,1647457901.002052,4,2,5305934047,0,41832025,9369824920,2275900,0,1050928,0,0,0
14200,1647457902.0012212,4,2,5305934050,0,41832031,9369832027,2275976,0,1050928,0,0,0
14201,1647457902.001538,1,2,5477395196,0,28660677,9212782191,1700704,0,847822,0,0,0
